id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,glicose,ureia,creatinina,alt,albumina,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0035,Canina,Siamês,10.5,M,14.86,38.17,4.92,74.27,37.59,1.0,67.38,2.74,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0036,Canina,SRD,15.2,F,14.23,51.14,9.78,97.63,39.09,1.45,11.13,3.89,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0037,Canina,Persa,4.5,F,12.93,44.84,15.92,81.37,29.33,0.75,35.68,3.37,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0038,Canina,SRD,12.9,M,15.44,36.13,17.44,66.83,15.87,1.03,52.37,3.63,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0039,Canina,Labrador,9.5,F,15.65,49.17,9.58,90.01,32.87,0.8,41.45,3.0,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0040,Canina,SRD,5.8,M,15.56,44.22,8.67,91.43,32.35,1.1,51.32,3.76,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0041,Canina,Labrador,11.9,M,11.43,47.8,18.66,104.09,33.38,0.98,41.58,3.23,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0042,Canina,Maine Coon,8.2,F,16.57,46.2,11.86,97.15,25.35,0.91,37.0,3.4,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0043,Canina,Maine Coon,4.9,F,16.88,42.61,11.13,64.67,22.26,0.66,49.33,3.17,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0044,Canina,Labrador,5.0,M,14.69,33.91,18.21,87.82,54.51,1.11,45.95,3.26,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0045,Canina,SRD,21.8,M,16.12,45.28,20.09,80.76,22.37,1.51,42.37,3.32,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0046,Canina,Labrador,11.7,F,14.9,46.2,5.29,99.87,46.68,0.99,53.8,3.47,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0047,Canina,Labrador,2.7,F,15.17,46.49,14.9,126.79,36.9,0.87,83.17,3.51,0,0,0,0,1,0,0,0,0,0,Obesidade
VET0048,Canina,SRD,12.8,M,15.59,41.43,15.47,107.45,24.77,0.39,67.31,2.8,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0049,Canina,Labrador,5.2,F,14.41,45.02,9.9,92.32,14.51,0.76,38.25,3.18,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0050,Canina,Siamês,23.5,F,13.77,53.22,14.56,100.48,39.44,0.2,44.77,3.0,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0051,Canina,SRD,10.4,F,13.65,50.2,13.18,72.2,31.67,1.14,43.92,3.24,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0052,Canina,Siamês,5.0,F,14.11,49.06,15.03,97.67,27.19,1.55,63.62,3.27,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0053,Canina,Maine Coon,11.6,F,15.79,43.9,10.33,92.32,27.23,1.08,61.17,3.55,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0054,Canina,SRD,5.5,M,14.27,39.68,8.22,77.8,28.82,1.25,54.53,2.92,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0055,Canina,Poodle,15.5,M,17.8,45.33,16.04,99.63,44.9,1.17,31.07,3.38,0,1,0,0,0,0,0,1,0,0,Obesidade
VET0056,Canina,Persa,9.8,F,13.63,47.91,13.59,98.45,44.46,0.99,80.43,3.14,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0057,Canina,Persa,2.8,M,15.02,45.42,13.66,106.97,32.83,1.09,48.61,2.74,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0058,Canina,Persa,12.6,M,14.69,49.12,13.72,93.93,37.95,1.61,36.56,3.02,0,0,0,0,0,0,0,0,0,0,Obesidade
VET0059,Canina,Maine Coon,4.4,M,11.18,40.96,16.21,89.83,40.73,1.13,46.18,2.7,0,0,0,0,1,0,0,0,1,0,Obesidade
VET0060,Canina,Maine Coon,7.5,M,14.99,42.92,9.5,100.97,31.21,1.04,12.01,3.04,1,1,0,0,0,0,0,0,0,0,Obesidade
VET0001,Canina,Maine Coon,12.4,F,15.93,44.01,9.89,111.49,36.71,0.77,54.29,2.7,0,0,0,0,0,0,0,0,0,0,Artrose
VET0002,Canina,Maine Coon,10.9,M,14.93,40.94,9.59,84.95,49.03,1.25,50.69,3.32,0,0,0,0,0,0,0,0,0,0,Artrose
VET0003,Canina,Poodle,10.4,M,16.68,47.94,15.03,108.45,37.51,0.81,58.77,3.29,0,0,1,0,0,0,0,0,0,0,Artrose
VET0004,Canina,SRD,1.5,M,14.73,32.2,9.48,92.41,32.55,1.14,33.92,2.97,0,0,0,0,0,0,0,0,0,0,Artrose
VET0005,Canina,Labrador,11.0,F,14.09,43.93,16.54,70.41,46.38,0.72,67.38,3.52,0,0,0,0,0,0,0,0,0,0,Artrose
VET0006,Canina,SRD,6.7,M,14.7,54.29,11.71,142.98,38.4,1.18,43.81,3.02,0,0,0,0,0,0,0,0,0,0,Artrose
VET0007,Canina,Siamês,12.3,M,17.8,43.71,14.52,113.43,43.14,1.04,36.03,3.18,0,0,0,0,0,0,0,0,0,0,Artrose
VET0008,Canina,Poodle,15.2,F,15.48,41.76,13.24,84.05,30.14,1.3,67.95,3.03,0,1,0,0,0,0,0,0,0,0,Artrose
VET0009,Canina,Persa,9.6,F,14.98,37.7,14.47,92.59,44.72,0.79,74.73,3.07,1,0,0,1,1,0,0,0,0,0,Artrose
VET0010,Canina,Siamês,8.7,M,17.72,41.54,12.82,83.55,21.14,1.01,25.22,2.71,0,0,0,0,0,0,1,0,0,0,Artrose
VET0011,Canina,Poodle,20.5,F,14.98,45.71,11.88,121.9,19.44,0.56,5.0,3.22,0,0,0,0,0,0,0,0,0,0,Artrose
VET0012,Canina,Siamês,5.6,M,15.52,49.97,14.56,92.67,42.33,0.85,31.54,3.71,0,0,0,0,0,0,0,0,0,1,Artrose
VET0013,Canina,Labrador,4.9,F,16.54,40.6,11.31,101.38,47.1,0.65,65.87,3.09,0,0,0,0,0,0,0,0,0,0,Artrose
VET0014,Canina,Siamês,14.8,M,13.85,40.93,17.85,125.67,30.8,0.66,39.4,3.06,0,0,0,0,0,0,0,0,0,0,Artrose
VET0015,Canina,Poodle,3.1,F,17.18,40.53,12.78,98.69,34.57,0.61,67.42,3.42,0,0,0,0,0,0,0,0,0,0,Artrose
VET0016,Canina,Maine Coon,22.4,F,14.63,48.88,8.18,97.04,27.78,0.92,43.1,3.07,0,0,0,0,0,0,0,0,0,0,Artrose
VET0017,Canina,Maine Coon,7.1,M,15.29,53.53,12.74,84.38,32.74,0.66,75.12,3.37,0,0,0,0,0,0,1,0,0,0,Artrose
VET0018,Canina,Labrador,13.9,M,13.79,44.33,12.45,93.59,41.42,0.8,6.07,3.34,0,1,0,0,0,0,0,0,0,0,Artrose
VET0019,Canina,Poodle,12.5,M,12.25,44.28,14.88,89.52,23.2,0.95,32.86,3.35,0,0,0,0,0,0,0,0,0,0,Artrose
VET0020,Canina,Poodle,25.6,F,11.83,46.82,11.67,84.35,40.22,1.25,5.83,3.0,0,0,0,0,0,0,1,0,0,0,Artrose
VET0021,Canina,Labrador,12.1,M,15.26,42.65,12.04,77.47,28.68,0.92,31.13,3.05,0,0,0,0,0,0,0,0,0,1,Artrose
VET0022,Canina,Maine Coon,13.4,M,13.71,45.17,13.66,115.15,30.01,0.9,50.32,3.47,0,1,0,0,0,0,0,0,0,0,Artrose
VET0023,Canina,Siamês,4.4,M,15.06,45.85,15.55,71.83,39.16,1.0,61.32,3.05,0,1,0,0,0,0,0,0,0,0,Artrose
VET0024,Canina,Persa,10.4,F,16.86,50.28,7.16,117.38,32.97,0.66,45.05,2.98,0,0,0,0,0,0,0,0,0,0,Artrose
VET0025,Canina,Persa,16.4,M,13.37,44.99,13.4,113.23,32.34,0.71,55.79,3.59,0,0,0,0,0,0,0,0,0,0,Artrose
VET0026,Canina,Maine Coon,5.2,M,17.83,42.61,14.78,76.85,41.77,1.04,21.32,3.15,0,1,0,0,0,0,0,0,0,1,Artrose
VET0027,Canina,SRD,11.8,F,15.0,38.58,11.84,116.38,32.44,1.4,43.93,2.87,0,0,0,0,0,0,0,0,0,0,Artrose
VET0028,Canina,Persa,2.9,M,14.78,49.11,9.23,131.28,34.75,1.37,26.9,2.48,0,0,0,0,0,0,0,1,0,0,Artrose
VET0029,Canina,Poodle,3.6,M,16.41,48.53,12.12,118.89,38.36,1.12,25.95,2.69,0,0,0,0,0,0,0,0,0,0,Artrose
VET0030,Canina,Labrador,5.0,F,13.25,43.12,12.44,68.87,33.81,0.54,24.92,3.18,1,0,0,0,0,0,0,0,0,0,Artrose
VET0031,Canina,Persa,11.2,M,13.73,51.12,2.7,93.09,47.24,1.57,65.99,3.55,0,0,0,0,0,0,0,0,0,0,Artrose
VET0032,Canina,Siamês,5.2,M,14.97,43.17,13.17,83.32,32.88,0.87,67.71,2.64,0,0,0,0,0,0,0,0,0,0,Artrose
VET0033,Canina,SRD,12.7,M,13.1,42.58,13.14,100.19,40.32,0.72,34.43,3.37,0,0,0,0,0,0,0,0,0,0,Artrose
VET0034,Canina,Persa,14.1,F,16.57,39.9,14.82,83.16,37.58,0.86,72.54,3.14,0,0,0,0,0,0,1,0,0,0,Artrose
VET0035,Canina,SRD,15.2,M,16.72,42.17,15.55,106.8,28.29,1.57,38.57,3.24,0,0,0,0,0,0,0,0,0,0,Artrose
VET0036,Canina,Siamês,7.4,M,14.4,41.15,15.56,83.84,46.75,0.91,59.69,3.66,0,0,0,0,0,0,0,0,0,0,Artrose
VET0037,Canina,Poodle,8.6,F,16.47,44.32,16.55,96.91,35.61,0.74,71.82,3.45,0,0,0,0,0,0,0,0,0,0,Artrose
VET0038,Canina,Siamês,7.9,M,17.3,47.33,13.76,81.66,43.85,0.82,46.27,3.58,0,0,0,0,0,0,0,0,0,0,Artrose
VET0039,Canina,Poodle,3.1,F,15.34,45.37,9.36,94.05,27.99,0.82,34.72,3.46,0,0,0,0,0,0,0,0,0,0,Artrose
VET0040,Canina,Poodle,13.2,F,14.71,48.92,8.47,91.02,36.98,0.96,5.0,3.3,0,0,0,0,0,0,0,0,0,0,Artrose
VET0041,Canina,SRD,12.4,F,15.14,48.16,9.79,100.28,47.28,1.28,31.55,2.86,0,0,0,0,0,0,0,0,0,0,Artrose
VET0042,Canina,Maine Coon,16.1,F,17.82,50.71,5.49,112.34,39.63,0.8,10.76,3.17,0,0,0,0,0,0,0,0,0,0,Artrose
VET0043,Canina,Labrador,21.0,M,13.76,42.32,11.59,95.6,43.7,0.47,74.39,2.98,0,0,0,0,0,0,0,0,0,0,Artrose
VET0044,Canina,Poodle,8.0,F,18.65,39.66,11.74,124.13,43.83,0.85,54.12,3.2,0,0,0,0,0,0,0,0,0,0,Artrose
VET0045,Canina,Poodle,9.5,F,14.74,47.8,9.74,102.55,37.2,0.98,39.96,3.01,0,1,0,1,0,0,0,0,0,0,Artrose
VET0046,Canina,Persa,4.3,F,15.66,43.95,15.88,90.63,43.44,0.9,30.8,3.31,0,0,0,0,0,0,0,0,0,0,Artrose
VET0047,Canina,Siamês,10.0,F,13.78,40.98,14.89,92.94,35.94,1.45,26.74,3.47,0,0,0,0,0,0,0,0,0,0,Artrose
VET0048,Canina,Labrador,10.8,F,14.31,49.94,12.33,92.3,48.59,0.88,33.83,3.32,0,0,0,0,0,0,0,0,0,0,Artrose
VET0049,Canina,Siamês,8.5,M,13.92,44.24,13.61,79.29,40.03,0.71,56.1,3.43,0,0,0,0,0,0,0,0,0,0,Artrose
VET0050,Canina,SRD,6.6,F,16.4,40.84,16.88,101.96,28.45,0.78,51.43,3.85,0,1,0,0,0,0,0,0,0,0,Artrose
VET0001,Canina,Siamês,2.2,F,15.03,49.72,9.81,105.23,28.54,1.08,53.07,3.26,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0002,Canina,SRD,10.7,F,16.56,44.73,13.28,85.36,30.71,1.36,43.28,2.63,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0003,Canina,Siamês,11.4,M,13.9,35.84,15.16,80.81,33.63,1.24,50.53,3.41,0,0,0,0,0,0,0,0,0,1,Neoplasia
VET0004,Canina,SRD,3.5,M,14.51,41.04,15.52,98.82,50.15,1.28,59.69,3.33,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0005,Canina,Maine Coon,16.2,F,15.68,46.07,11.22,71.57,31.26,0.66,36.66,3.21,0,0,0,0,0,1,0,0,0,0,Neoplasia
VET0006,Canina,SRD,6.2,F,10.99,38.11,12.93,87.07,27.16,0.62,53.22,3.65,1,1,0,1,0,0,0,0,0,0,Neoplasia
VET0007,Canina,Persa,11.5,F,13.41,46.56,9.48,87.33,10.0,1.63,61.01,2.97,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0008,Canina,Maine Coon,4.1,M,13.21,45.5,13.52,88.99,45.4,0.88,10.82,3.08,0,0,0,0,0,1,0,0,0,0,Neoplasia
VET0009,Canina,Persa,5.2,F,16.8,47.78,12.79,94.96,26.53,0.35,52.26,3.44,0,0,0,1,0,0,0,0,0,0,Neoplasia
VET0010,Canina,Persa,13.5,F,16.09,46.97,13.36,135.51,34.39,1.28,40.58,3.44,1,0,0,0,0,0,0,0,0,0,Neoplasia
VET0011,Canina,SRD,22.0,F,15.46,44.69,13.63,94.59,32.28,0.98,50.58,3.11,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0012,Canina,Labrador,4.9,M,13.0,47.37,13.87,103.03,26.18,1.11,23.5,3.15,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0013,Canina,Labrador,12.8,F,13.91,49.18,15.64,81.13,37.46,1.55,58.31,3.63,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0014,Canina,Persa,20.4,M,14.38,46.13,9.12,105.11,40.73,0.62,20.68,3.2,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0015,Canina,Persa,4.8,M,11.35,49.35,13.57,90.82,39.5,0.71,51.45,3.44,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0016,Canina,SRD,4.4,M,12.99,47.54,13.04,134.72,38.63,0.86,38.77,3.08,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0017,Canina,Persa,7.1,F,16.86,49.2,12.99,104.13,32.24,0.53,17.94,2.94,1,0,0,0,0,0,0,0,0,0,Neoplasia
VET0018,Canina,SRD,6.4,F,15.07,39.69,9.41,70.14,38.43,0.92,46.85,3.44,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0019,Canina,Poodle,19.7,F,13.92,51.82,14.53,108.19,38.72,1.22,56.08,2.96,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0020,Canina,Maine Coon,18.7,F,10.6,52.89,9.49,109.46,27.64,1.05,58.99,2.83,0,0,0,0,0,0,0,0,0,0,Neoplasia
VET0001,Canina,Poodle,28.1,F,12.83,42.78,8.96,90.83,41.61,0.88,54.4,3.05,1,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0002,Canina,Siamês,10.3,M,13.7,45.13,14.21,102.81,36.25,1.26,66.33,3.45,0,0,0,0,0,1,0,0,0,0,Doença Cardíaca
VET0003,Canina,Poodle,15.4,M,14.97,46.49,13.48,70.46,34.06,1.08,46.27,2.62,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0004,Canina,Labrador,6.6,F,16.68,35.85,8.0,74.62,24.02,0.88,65.61,3.01,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0005,Canina,SRD,3.9,F,12.97,42.04,15.39,88.26,24.16,0.56,48.85,3.66,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0006,Canina,Persa,7.2,M,13.94,47.78,7.72,50.0,36.72,1.35,43.76,3.02,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0007,Canina,Poodle,4.3,M,15.36,45.24,6.24,75.54,28.59,0.98,11.32,3.38,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0008,Canina,Siamês,3.5,F,12.4,42.13,13.15,94.72,51.8,0.92,5.0,2.59,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0009,Canina,Labrador,8.9,M,15.54,45.42,12.84,95.69,23.99,0.88,93.4,3.29,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0010,Canina,Poodle,11.2,M,17.77,47.47,12.85,80.61,52.67,0.59,56.6,2.91,0,0,0,0,0,0,0,0,0,0,Doença Cardíaca
VET0001,Felina,Labrador,15.0,M,10.23,38.39,12.19,143.57,48.32,0.78,60.29,3.22,0,0,1,0,0,0,0,0,0,0,Saudável
VET0002,Felina,Persa,3.0,M,11.21,39.9,11.73,90.47,60.72,1.6,47.78,3.46,0,0,0,0,0,0,0,0,0,0,Saudável
VET0003,Felina,Poodle,12.3,M,12.76,38.16,11.56,110.97,30.96,1.17,45.76,3.11,0,0,0,0,0,0,0,0,0,1,Saudável
VET0004,Felina,SRD,5.6,F,13.51,40.58,18.11,100.36,47.37,1.04,15.77,3.1,0,0,0,0,0,0,0,0,0,0,Saudável
VET0005,Felina,Persa,5.6,M,13.69,37.73,9.52,115.87,48.27,1.19,56.76,2.84,0,0,0,0,0,0,0,0,0,0,Saudável
VET0006,Felina,Labrador,11.0,F,10.54,34.27,17.56,87.22,38.46,0.91,24.63,4.04,0,0,0,0,0,0,0,0,0,0,Saudável
VET0007,Felina,Siamês,15.8,M,13.3,38.79,7.8,101.07,46.57,1.06,65.56,2.44,0,0,0,0,0,0,0,0,0,1,Saudável
VET0008,Felina,Labrador,13.5,F,12.06,32.82,12.4,122.32,47.9,1.04,59.06,3.99,0,0,0,0,0,0,0,0,0,0,Saudável
VET0009,Felina,Poodle,6.8,M,11.34,39.68,14.95,104.02,58.89,1.26,67.64,3.57,0,0,0,0,0,0,0,0,0,0,Saudável
VET0010,Felina,Siamês,6.7,F,11.72,34.07,15.03,101.07,44.18,1.24,32.75,3.69,0,1,0,0,0,0,0,0,0,0,Saudável
VET0011,Felina,SRD,14.2,F,11.54,36.35,10.74,114.63,37.47,1.99,22.86,3.58,0,0,0,0,0,0,0,0,0,0,Saudável
VET0012,Felina,Maine Coon,2.3,M,10.01,31.61,18.99,99.4,40.97,1.5,54.38,4.18,0,0,0,0,0,0,0,0,0,0,Saudável
VET0013,Felina,Maine Coon,2.1,M,11.07,35.05,7.12,129.31,49.35,1.44,35.69,3.84,0,0,0,0,0,0,1,0,0,0,Saudável
VET0014,Felina,Persa,17.6,M,14.59,38.78,16.93,160.27,43.87,1.7,50.13,3.57,0,1,0,0,0,0,0,0,0,0,Saudável
VET0015,Felina,SRD,10.3,F,15.17,40.32,14.32,91.36,43.2,1.26,26.52,3.84,0,0,0,0,0,0,0,0,0,0,Saudável
VET0016,Felina,Labrador,3.0,M,13.41,39.15,12.68,109.28,29.38,0.86,56.26,3.33,0,0,0,0,0,0,0,0,0,0,Saudável
VET0017,Felina,Labrador,8.3,F,11.48,33.86,14.51,115.17,44.97,1.59,34.62,3.16,0,0,0,0,0,0,0,0,0,0,Saudável
VET0018,Felina,Siamês,5.9,M,13.38,39.78,9.17,129.2,61.74,1.17,35.45,3.8,0,0,0,0,1,0,0,0,0,0,Saudável
VET0019,Felina,Siamês,12.0,F,12.09,34.7,15.88,99.76,37.37,1.78,29.32,3.0,0,1,0,0,0,0,0,0,0,0,Saudável
VET0020,Felina,Labrador,14.8,F,10.49,35.02,12.71,112.01,51.12,1.9,45.43,3.43,0,0,0,0,0,0,0,0,0,0,Saudável
VET0021,Felina,Poodle,7.4,F,10.59,34.29,15.77,100.98,47.57,1.7,34.38,3.12,0,0,0,0,0,0,0,0,0,0,Saudável
VET0022,Felina,Persa,2.7,M,13.26,39.92,6.8,112.2,40.39,1.06,66.14,3.48,0,0,0,0,0,0,0,0,0,0,Saudável
VET0023,Felina,SRD,6.4,M,8.39,37.05,11.0,117.81,38.46,1.25,53.0,3.98,0,0,0,0,0,0,0,0,0,0,Saudável
VET0024,Felina,Maine Coon,15.0,F,12.28,31.6,13.0,84.02,36.51,1.67,47.43,3.35,0,0,0,1,0,0,1,0,0,0,Saudável
VET0025,Felina,Siamês,5.9,M,10.71,36.17,17.46,102.11,25.64,0.7,76.3,3.98,0,0,0,0,0,0,0,0,0,0,Saudável
VET0026,Felina,Siamês,7.2,M,13.29,34.02,11.34,133.3,42.14,1.96,55.97,3.59,0,0,0,0,0,0,0,0,0,0,Saudável
VET0027,Felina,Labrador,1.1,M,12.92,35.17,8.45,76.28,48.9,1.91,56.64,3.43,0,0,0,0,0,0,0,0,0,0,Saudável
VET0028,Felina,Maine Coon,3.5,F,11.4,34.24,8.08,87.91,51.68,1.15,49.05,3.41,0,0,0,0,0,0,0,0,0,0,Saudável
VET0029,Felina,Siamês,15.5,M,13.54,36.7,13.11,124.02,61.03,1.75,51.68,3.77,0,0,0,0,0,0,0,0,0,0,Saudável
VET0030,Felina,Poodle,8.5,F,10.84,38.92,14.62,117.48,36.48,1.77,43.36,3.5,0,0,0,0,0,0,0,0,0,0,Saudável
VET0031,Felina,Siamês,20.7,F,12.54,38.63,11.33,113.56,33.57,1.56,45.14,3.47,0,0,0,0,0,0,0,0,0,0,Saudável
VET0032,Felina,Siamês,19.3,M,10.72,41.32,15.56,103.36,51.13,0.51,52.13,3.06,0,1,0,0,0,0,0,0,0,0,Saudável
VET0033,Felina,Labrador,9.6,M,13.94,42.71,7.47,135.52,30.91,0.98,32.95,3.6,0,0,0,0,0,0,0,0,0,0,Saudável
VET0034,Felina,Persa,7.5,F,8.21,33.38,6.04,110.97,56.42,1.85,46.66,4.2,0,0,0,0,0,0,0,0,0,0,Saudável
VET0035,Felina,Siamês,13.1,M,12.69,40.14,12.04,64.33,47.47,1.7,30.79,3.3,0,1,0,0,0,0,0,0,0,0,Saudável
VET0036,Felina,Poodle,8.5,M,12.7,33.98,8.39,120.28,26.81,1.33,32.21,3.34,0,0,0,0,0,0,0,0,0,0,Saudável
VET0037,Felina,Poodle,5.6,M,11.64,36.41,10.92,103.82,49.42,1.41,54.59,4.41,0,0,0,0,0,0,0,0,0,0,Saudável
VET0038,Felina,Poodle,13.2,F,8.3,39.76,19.19,117.73,55.18,1.2,31.41,3.76,1,0,0,0,0,0,0,0,0,0,Saudável
VET0039,Felina,Maine Coon,9.9,M,11.71,33.76,11.7,100.45,27.93,1.66,54.14,3.42,0,0,0,0,0,0,1,0,0,0,Saudável
VET0040,Felina,SRD,9.0,F,12.81,38.6,9.45,76.35,49.06,1.09,66.77,2.66,0,0,0,0,0,0,0,0,0,0,Saudável
VET0041,Felina,Poodle,9.3,F,12.05,35.84,6.6,86.45,41.17,1.35,30.48,2.98,0,0,0,0,0,1,0,0,0,0,Saudável
VET0042,Felina,SRD,2.8,F,10.75,37.35,6.65,76.76,52.15,1.32,57.5,3.49,0,0,0,0,0,0,0,0,0,0,Saudável
VET0043,Felina,Siamês,6.6,F,12.78,42.87,8.15,103.38,53.9,1.64,44.77,2.97,0,0,0,0,0,0,0,0,0,0,Saudável
VET0044,Felina,Siamês,6.1,F,9.17,39.18,9.7,126.66,44.31,1.13,58.9,3.44,0,0,0,0,0,0,0,0,0,0,Saudável
VET0045,Felina,Poodle,4.9,F,10.61,42.23,7.69,124.58,43.84,1.69,41.84,3.62,0,1,0,0,0,0,0,0,0,0,Saudável
VET0046,Felina,Siamês,2.7,M,12.16,37.64,13.48,81.71,35.47,1.12,71.36,3.25,0,0,0,1,0,0,0,0,0,0,Saudável
VET0047,Felina,SRD,18.2,M,11.49,36.63,15.72,121.21,46.25,1.79,38.85,3.11,0,0,0,0,0,0,0,0,0,0,Saudável
VET0048,Felina,Poodle,6.4,M,13.4,36.65,13.86,108.26,35.5,0.99,20.67,2.65,0,1,0,0,0,0,0,0,0,0,Saudável
VET0049,Felina,Labrador,7.5,F,13.07,38.71,16.86,127.12,39.66,1.16,50.34,4.32,1,0,0,0,0,0,0,0,0,0,Saudável
VET0050,Felina,Maine Coon,6.8,M,13.31,38.56,12.02,88.43,53.33,1.29,52.89,3.08,0,0,0,0,0,0,0,0,0,0,Saudável
VET0051,Felina,Poodle,10.2,F,14.49,40.47,21.16,158.43,36.0,1.28,21.44,2.93,0,0,0,0,0,0,0,0,0,0,Saudável
VET0052,Felina,Poodle,10.0,M,10.49,34.59,13.99,64.45,19.71,1.81,34.39,3.48,1,0,0,0,0,0,0,0,0,0,Saudável
VET0053,Felina,Poodle,11.0,M,12.93,39.0,17.11,85.07,67.34,1.28,44.27,3.47,0,0,0,0,0,0,0,0,0,0,Saudável
VET0054,Felina,Persa,4.4,F,12.09,34.74,8.55,94.85,61.15,1.75,66.61,3.56,0,0,0,1,0,0,0,0,0,0,Saudável
VET0055,Felina,Labrador,13.0,F,10.91,37.38,7.6,114.94,52.28,1.71,25.4,3.59,0,0,0,0,0,0,1,0,0,0,Saudável
VET0056,Felina,Poodle,7.3,F,12.11,33.24,13.28,126.08,30.22,1.66,58.44,3.25,0,0,0,0,0,0,1,0,0,0,Saudável
VET0057,Felina,Poodle,9.7,F,10.34,38.14,19.57,137.38,35.91,2.04,58.95,2.98,0,0,0,0,0,0,0,1,0,0,Saudável
VET0058,Felina,Persa,2.1,M,10.54,30.88,11.61,117.26,49.8,1.24,39.65,2.99,0,0,0,0,0,0,0,0,0,0,Saudável
VET0059,Felina,Labrador,19.3,F,10.87,39.71,14.9,113.62,43.45,1.34,35.14,3.44,0,0,0,0,0,0,0,0,0,0,Saudável
VET0060,Felina,Poodle,19.2,F,13.01,33.13,6.34,155.63,30.9,0.75,40.37,3.73,0,0,0,0,0,0,0,0,0,0,Saudável
VET0061,Felina,SRD,8.4,F,12.61,35.76,14.47,123.26,56.1,1.36,41.74,3.62,0,0,0,0,0,0,0,0,0,1,Saudável
VET0062,Felina,Persa,18.0,F,9.33,36.94,15.03,139.0,58.14,0.94,45.24,3.6,0,0,0,0,0,0,0,0,0,0,Saudável
VET0063,Felina,SRD,7.5,M,13.94,38.49,14.79,123.79,53.52,1.28,30.33,3.21,0,0,0,0,0,0,0,0,0,0,Saudável
VET0064,Felina,Poodle,11.6,F,12.11,35.99,12.48,138.11,44.39,1.78,54.82,3.12,0,1,0,1,0,0,0,0,0,0,Saudável
VET0065,Felina,Siamês,12.8,M,10.89,34.76,12.06,152.43,57.85,1.84,24.42,3.46,0,0,0,0,0,0,1,0,0,0,Saudável
VET0066,Felina,SRD,3.2,M,10.74,38.37,9.29,96.93,43.6,1.46,60.58,2.92,0,0,0,0,0,0,0,0,0,0,Saudável
VET0067,Felina,Siamês,8.2,M,10.2,38.74,15.07,135.71,42.15,1.47,69.98,4.24,0,0,0,0,0,0,0,0,0,0,Saudável
VET0068,Felina,Maine Coon,8.6,M,11.78,37.74,19.08,100.86,47.6,0.66,48.79,3.49,0,1,0,0,0,0,0,0,1,0,Saudável
VET0069,Felina,Siamês,6.3,M,11.89,32.7,7.56,117.02,37.83,1.8,49.31,2.83,0,1,0,0,0,0,0,0,0,0,Saudável
VET0070,Felina,SRD,9.6,F,12.56,34.89,26.23,121.5,42.17,1.76,40.64,3.19,0,0,0,0,0,0,0,0,0,0,Saudável
VET0071,Felina,Poodle,6.0,M,14.07,34.59,10.43,108.8,46.9,1.18,45.86,3.61,0,0,0,0,0,0,0,0,0,0,Saudável
VET0072,Felina,Labrador,11.4,M,12.94,37.96,9.05,124.46,53.94,0.97,58.21,3.29,0,0,0,0,0,0,0,0,0,0,Saudável
VET0073,Felina,Persa,16.4,M,13.97,32.0,6.33,108.33,46.86,1.02,47.71,3.1,0,0,0,0,0,0,0,0,0,0,Saudável
