id,especie,raca,idade_anos,sexo,hemoglobina,hematocrito,leucocitos,plaquetas,glicose,ureia,creatinina,alt,ast,fosfatase_alcalina,proteinas_totais,albumina,colesterol,triglicerideos,eosinofilos,febre,apatia,perda_peso,vomito,diarreia,tosse,letargia,feridas_cutaneas,poliuria,polidipsia,diagnostico
VET0527,Canina,Siamês,15.9,F,14.81,53.15,11.59,406.47,118.95,27.08,0.69,55.28,30.48,56.94,6.96,2.79,182.51,67.93,,0,1,0,1,0,1,1,0,0,1,Doença Cardíaca
VET0528,Canina,Labrador,11.1,F,13.07,39.93,18.17,466.88,115.58,38.24,1.34,126.67,70.28,127.55,6.84,2.68,163.17,116.71,,0,1,1,1,0,0,1,0,1,0,Neoplasia
VET0529,Canina,Persa,5.3,F,12.03,46.29,16.64,221.13,93.56,104.5,2.02,43.97,26.1,89.69,6.79,2.36,149.15,125.68,,0,1,1,1,1,0,1,0,1,1,Doença Renal Crônica
VET0530,Felina,Maine Coon,9.5,F,9.66,30.28,5.81,615.73,95.37,107.13,6.46,56.3,22.99,46.14,7.11,1.87,183.29,61.26,,0,1,0,1,0,0,1,1,1,0,Doença Renal Crônica
VET0531,Felina,Maine Coon,20.0,F,9.19,37.7,6.68,487.76,144.64,51.59,0.89,25.69,36.95,72.63,6.08,3.64,151.8,65.96,,1,0,0,0,0,0,0,0,0,0,Saudável
VET0532,Felina,Labrador,7.3,F,9.62,43.57,22.19,612.14,133.56,37.69,1.44,77.23,13.59,57.81,9.64,2.92,184.76,95.02,,0,0,1,0,0,0,0,0,0,0,Otite
VET0533,Felina,Maine Coon,17.4,M,12.78,36.4,24.1,560.39,101.87,32.5,1.15,48.06,21.03,25.49,7.32,2.74,178.05,61.33,0.72,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0534,Canina,Persa,11.5,M,15.58,48.45,15.34,400.97,106.65,27.03,0.91,31.38,39.99,79.24,7.49,3.29,240.1,63.42,,0,0,0,0,0,0,1,0,0,0,Artrose
VET0535,Felina,Persa,8.3,F,14.78,35.86,11.11,566.31,351.99,48.79,1.64,36.11,29.18,23.79,7.7,2.81,118.8,141.38,,0,0,0,0,0,0,0,0,1,0,Diabetes Mellitus
VET0536,Felina,SRD,8.6,M,11.26,39.27,17.79,479.98,79.79,41.32,0.96,13.16,46.0,26.69,6.01,3.72,138.82,42.91,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0537,Felina,Poodle,20.0,M,12.98,33.24,16.59,610.45,146.27,32.37,1.44,31.88,19.02,45.41,7.52,2.51,175.82,86.49,0.77,0,0,0,0,0,0,1,1,0,0,Dermatite
VET0538,Canina,Labrador,5.3,F,13.75,46.92,9.51,327.27,94.62,45.69,1.08,42.62,23.67,73.13,6.48,3.47,146.95,48.81,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0539,Canina,Poodle,12.9,F,17.3,47.1,12.7,462.52,110.88,38.05,1.33,49.0,34.16,28.07,5.59,3.58,138.35,42.02,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0540,Canina,Persa,9.2,M,15.68,37.54,11.55,441.27,97.5,28.09,1.36,34.27,40.66,99.33,5.76,3.68,158.09,148.65,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0541,Felina,Labrador,8.4,F,9.69,41.72,20.5,562.33,82.41,38.04,1.27,29.6,19.11,66.38,9.56,3.29,114.85,93.86,,1,1,1,0,0,0,0,0,0,0,Otite
VET0542,Felina,SRD,18.7,M,13.33,41.33,8.59,500.4,98.02,53.16,1.55,43.32,41.17,26.46,7.88,3.71,186.65,83.78,,0,1,0,0,0,1,0,0,0,0,Saudável
VET0543,Canina,SRD,19.4,F,11.57,27.47,11.19,273.15,87.45,53.6,1.78,16.89,47.2,88.95,6.23,2.54,217.96,139.84,,0,0,1,0,1,1,1,0,0,1,Doença Renal Crônica
VET0544,Felina,Poodle,19.9,F,14.38,32.2,15.41,342.93,81.17,45.38,1.19,39.62,49.3,20.97,8.66,2.64,125.03,64.56,,0,0,0,0,0,0,0,0,0,0,Otite
VET0545,Felina,Labrador,7.9,M,9.81,33.04,13.43,536.07,96.59,52.41,1.54,71.17,30.04,33.18,8.49,3.0,137.15,85.68,,0,0,0,0,0,0,1,0,0,0,Doença Periodontal
VET0546,Canina,SRD,11.8,M,16.87,40.29,12.53,374.65,128.44,34.42,0.6,25.77,46.58,101.92,5.95,2.86,270.47,72.9,,0,1,0,0,0,0,0,0,1,1,Obesidade
VET0547,Canina,Poodle,13.5,F,14.44,45.87,19.1,485.63,84.77,27.39,1.16,21.77,35.39,31.55,7.55,3.31,139.82,46.9,,0,1,0,0,0,0,0,0,0,0,Otite
VET0548,Felina,SRD,9.0,F,12.26,32.26,17.8,316.27,134.59,50.41,1.89,96.01,15.69,52.66,6.31,2.61,139.31,32.32,,0,0,1,0,0,0,1,0,0,0,Artrose
VET0549,Canina,Labrador,11.0,M,17.04,37.53,17.05,444.71,110.7,45.46,0.69,73.53,20.13,122.06,5.91,3.46,193.7,148.21,,0,0,1,0,0,0,1,0,0,0,Doença Periodontal
VET0550,Felina,SRD,17.7,M,14.56,33.01,9.19,580.24,146.14,51.3,1.33,24.61,31.56,52.47,6.83,3.21,104.32,58.91,,0,0,0,0,0,0,0,0,0,0,Artrose
VET0551,Canina,Poodle,4.2,M,17.93,38.32,18.49,212.92,79.96,47.22,0.61,87.12,21.22,132.03,6.53,3.64,151.24,119.06,,0,1,0,1,0,0,1,0,0,1,Doença Periodontal
VET0552,Felina,Persa,10.4,F,11.49,32.42,18.8,579.58,110.77,83.65,3.14,14.18,10.71,71.47,8.02,2.08,199.86,96.48,,0,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0553,Canina,Siamês,15.7,M,17.28,41.7,7.96,241.08,109.64,33.07,0.65,40.63,33.0,130.77,6.75,2.73,152.22,73.6,1.63,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0554,Canina,Maine Coon,3.1,F,16.36,50.04,8.97,362.73,119.61,45.68,0.83,49.04,40.42,72.6,6.18,3.32,131.61,119.23,,0,1,0,0,1,0,1,0,0,0,Artrose
VET0555,Felina,Labrador,14.6,F,11.13,41.14,6.59,526.94,104.33,30.53,1.08,29.94,14.47,54.21,6.61,2.89,188.81,60.03,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0556,Canina,SRD,0.9,M,14.75,40.75,13.78,285.33,83.36,46.38,0.68,18.46,30.86,98.9,5.66,3.11,217.83,130.34,,0,1,0,0,0,0,0,0,0,0,Artrose
VET0557,Canina,Poodle,4.0,F,16.73,49.88,15.47,202.87,381.83,30.24,1.59,32.74,31.5,66.01,6.15,3.59,346.58,203.07,,1,1,1,0,0,0,0,0,1,1,Diabetes Mellitus
VET0558,Canina,Siamês,8.2,F,12.17,33.84,6.49,487.25,117.64,73.39,3.87,62.07,23.31,54.08,6.43,1.94,170.77,124.98,,0,1,1,0,0,0,1,0,1,0,Doença Renal Crônica
VET0559,Felina,Labrador,18.5,F,12.64,21.55,12.15,672.46,101.59,118.7,4.09,42.41,16.74,11.3,7.52,2.48,101.7,40.82,,1,1,1,0,1,0,0,0,1,1,Doença Renal Crônica
VET0560,Felina,SRD,3.2,F,14.04,41.8,14.69,486.48,147.16,56.37,1.57,36.03,34.72,50.28,6.99,2.93,134.77,68.04,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0561,Felina,Labrador,6.5,M,10.75,23.24,9.77,314.34,81.91,100.06,4.11,41.65,16.28,57.75,7.88,1.92,94.95,31.07,,0,1,0,0,0,0,1,0,1,1,Doença Renal Crônica
VET0562,Canina,Siamês,20.0,F,15.06,37.08,17.89,479.84,86.73,49.03,0.89,22.59,28.94,84.3,6.72,3.16,205.14,23.13,,0,1,0,1,0,0,0,0,0,0,Doença Periodontal
VET0563,Canina,Maine Coon,12.6,F,12.75,38.83,6.4,344.85,112.99,102.02,2.95,28.17,42.8,66.65,7.41,2.89,258.24,31.03,,0,0,1,1,0,0,1,0,0,1,Doença Renal Crônica
VET0564,Canina,Siamês,8.3,M,16.51,40.65,23.68,394.92,115.06,44.92,1.53,88.2,45.4,28.28,7.18,3.29,183.26,27.35,,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0565,Canina,Poodle,10.3,F,15.2,37.64,23.23,282.61,70.81,22.29,1.14,22.4,16.46,69.35,6.71,2.65,173.87,74.31,,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0566,Canina,Maine Coon,15.8,M,15.65,43.58,11.62,406.0,119.75,34.02,1.3,54.56,30.12,73.34,6.46,2.98,234.83,133.66,0.84,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0567,Canina,SRD,12.9,F,13.91,44.78,13.85,203.94,85.79,43.4,1.24,75.86,43.41,121.82,6.83,3.07,267.7,93.98,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0568,Canina,Siamês,17.4,F,12.65,37.68,8.29,285.83,75.65,21.97,1.33,40.86,78.06,67.84,6.81,2.55,163.65,94.71,,0,1,1,0,1,1,0,0,0,0,Doença Cardíaca
VET0569,Felina,Labrador,12.5,M,12.44,40.33,10.07,545.43,74.17,32.98,1.64,35.76,36.85,68.22,8.13,2.74,143.49,80.04,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0570,Canina,Maine Coon,4.0,M,11.84,37.07,6.23,229.07,84.53,76.35,2.23,60.46,19.2,47.51,5.76,1.63,223.99,80.24,,0,1,1,0,1,0,1,0,1,0,Doença Renal Crônica
VET0571,Canina,Persa,10.2,M,16.11,49.09,7.64,303.84,104.51,41.58,1.55,47.01,18.07,81.82,7.2,3.22,214.21,146.66,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0572,Felina,SRD,2.4,M,11.52,39.82,12.56,590.94,108.34,38.62,1.24,123.15,37.23,24.94,8.34,3.02,96.12,99.92,,0,1,0,0,0,1,1,0,0,0,Doença Cardíaca
VET0573,Canina,Poodle,8.1,M,16.61,40.75,10.23,363.2,100.65,34.05,1.39,93.34,41.76,131.08,6.98,3.51,263.9,54.64,,0,1,0,0,0,0,0,0,0,0,Artrose
VET0574,Felina,Siamês,12.5,F,8.94,35.6,9.98,433.58,137.19,92.44,5.45,54.52,47.85,24.49,8.47,2.36,154.79,74.68,,0,1,1,0,1,0,0,1,1,1,Doença Renal Crônica
VET0575,Felina,Siamês,6.5,F,9.06,41.97,13.5,694.44,175.17,31.66,0.86,136.93,43.65,34.21,7.55,3.19,307.12,96.25,,0,1,0,1,0,0,1,0,0,0,Obesidade
VET0576,Felina,Siamês,10.6,F,7.5,34.78,16.01,300.5,131.25,138.9,2.02,35.87,34.27,41.69,7.94,1.95,106.92,98.23,,0,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0577,Canina,Siamês,14.1,M,12.81,43.73,22.12,370.51,75.43,31.18,0.77,56.57,44.52,76.71,6.31,3.68,210.67,93.6,,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0578,Felina,Maine Coon,10.3,M,12.1,43.34,24.25,346.33,80.4,33.91,1.62,36.09,39.33,38.38,8.95,3.58,150.3,65.46,,0,1,1,1,0,0,1,0,0,0,Otite
VET0579,Canina,Persa,0.3,M,17.73,42.64,15.93,268.66,301.4,35.57,1.24,13.99,22.74,79.24,6.1,3.43,277.3,74.01,,0,1,1,0,0,0,1,0,1,0,Diabetes Mellitus
VET0580,Canina,Siamês,20.0,M,15.54,49.27,16.28,434.06,102.19,23.5,0.91,22.5,45.84,117.45,6.99,3.35,200.99,39.5,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0581,Canina,Maine Coon,10.5,F,16.57,40.35,13.91,400.55,151.41,25.67,0.67,46.78,27.81,123.18,6.95,3.7,184.32,21.5,,0,0,0,0,0,0,0,0,0,1,Obesidade
VET0582,Felina,Persa,5.1,F,11.97,43.69,20.92,387.99,118.65,48.72,1.33,44.06,48.38,61.29,6.28,2.8,197.31,79.48,,0,1,1,0,0,0,0,0,0,0,Doença Periodontal
VET0583,Canina,Maine Coon,6.2,M,15.1,35.76,8.71,352.2,77.09,120.35,2.78,33.46,48.48,120.99,7.05,2.11,247.48,118.69,,0,0,1,1,1,1,1,0,1,1,Doença Renal Crônica
VET0584,Canina,SRD,10.7,F,17.13,50.3,10.14,471.06,211.47,49.01,1.34,99.16,16.89,55.62,6.96,3.7,229.41,36.74,,0,0,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0585,Felina,Siamês,19.7,F,9.43,42.53,6.78,322.45,99.06,58.7,1.98,43.44,24.67,34.71,6.84,3.3,138.84,83.49,,0,0,1,0,0,1,1,0,0,0,Doença Cardíaca
VET0586,Canina,Maine Coon,11.5,M,17.97,37.46,21.7,201.18,88.21,25.06,1.33,14.55,34.37,58.34,6.92,3.5,160.44,49.08,,0,0,0,0,0,0,1,0,0,0,Otite
VET0587,Canina,Labrador,8.1,F,16.49,47.29,9.43,423.73,99.88,43.38,1.39,164.16,31.55,45.02,5.61,3.47,405.41,104.61,,0,1,0,0,1,0,1,0,0,0,Obesidade
VET0588,Canina,Poodle,10.3,M,13.52,51.73,16.84,276.9,178.25,44.47,1.18,96.37,23.83,29.23,6.43,2.61,210.59,71.58,,0,0,1,0,0,0,1,1,1,1,Diabetes Mellitus
VET0589,Canina,Labrador,5.2,F,15.25,53.31,6.44,319.25,117.39,27.49,1.54,190.34,73.92,93.28,6.76,3.44,238.63,101.91,,0,0,0,0,0,0,1,0,0,0,Doença Cardíaca
VET0590,Canina,Labrador,8.6,M,16.76,38.68,10.81,206.92,87.34,40.97,0.6,89.95,46.83,33.65,7.48,2.89,141.77,20.66,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0591,Canina,SRD,7.9,M,13.8,49.01,21.73,373.35,75.69,34.31,0.89,54.19,47.27,82.47,5.43,3.07,244.89,121.41,,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0592,Felina,Labrador,12.0,M,10.5,35.31,15.85,497.69,72.29,48.51,1.29,74.53,29.98,59.63,6.55,3.57,169.31,92.81,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0593,Canina,Poodle,9.1,M,9.51,53.13,23.88,277.7,115.08,32.88,1.4,59.68,61.33,102.76,5.7,2.7,156.79,73.55,,0,1,1,1,0,1,1,0,0,0,Neoplasia
VET0594,Canina,Siamês,9.2,F,15.91,52.49,12.69,328.98,74.86,31.69,0.52,90.84,33.45,130.47,6.51,2.8,166.31,70.27,,0,0,0,0,0,0,1,0,0,0,Otite
VET0595,Felina,Siamês,6.2,F,9.07,34.32,5.63,392.03,103.56,33.64,0.93,72.75,33.42,75.41,6.86,3.45,112.52,71.38,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0596,Canina,Persa,15.6,F,12.82,40.63,20.36,322.64,85.88,24.46,0.5,97.32,48.02,82.87,7.49,3.38,139.64,35.3,,0,1,1,0,0,0,0,0,0,0,Doença Periodontal
VET0597,Felina,Siamês,16.0,F,11.92,35.89,18.88,475.28,127.7,49.65,1.0,110.21,37.16,37.63,8.3,2.63,167.56,88.47,,0,1,0,0,0,1,1,0,0,0,Doença Cardíaca
VET0598,Canina,Labrador,7.4,M,11.87,41.16,21.34,498.55,107.65,32.26,1.41,135.49,45.5,116.64,6.97,2.73,136.32,30.01,,1,1,1,0,0,1,1,0,1,0,Neoplasia
VET0599,Canina,Siamês,5.2,F,17.3,54.47,13.88,404.82,97.95,23.78,0.71,42.57,59.62,42.49,7.34,3.18,230.18,34.33,,0,0,0,0,0,0,1,0,0,0,Artrose
VET0600,Canina,Siamês,7.2,M,13.42,45.21,8.03,311.37,96.11,21.6,1.29,108.95,67.97,55.33,7.3,3.15,258.7,121.13,,0,1,1,0,0,1,1,0,0,0,Doença Cardíaca
VET0601,Canina,Siamês,5.6,F,12.58,28.01,10.72,428.66,117.66,110.5,3.61,95.53,16.24,116.97,6.75,2.05,201.02,36.84,,1,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0602,Canina,Siamês,3.9,F,17.49,53.72,13.52,205.29,96.85,38.88,1.59,99.65,45.02,28.3,7.4,3.3,242.12,72.94,,0,0,0,0,0,0,0,0,0,1,Saudável
VET0603,Canina,Poodle,3.8,M,14.21,40.79,7.09,270.23,79.57,49.19,0.82,30.79,44.22,74.49,6.29,3.08,188.31,62.45,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0604,Canina,Siamês,6.0,F,15.81,52.45,8.88,407.94,90.0,32.42,0.81,66.2,27.63,128.02,7.42,3.72,152.84,21.84,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0605,Canina,Maine Coon,11.0,M,8.78,37.32,9.11,459.83,87.89,80.77,1.29,34.8,38.69,115.71,5.91,2.27,244.45,69.39,,0,1,1,0,0,0,0,0,1,1,Doença Renal Crônica
VET0606,Canina,Siamês,5.2,F,17.47,40.04,6.71,287.94,99.09,46.31,0.63,54.13,29.24,21.94,7.06,3.56,160.97,39.66,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0607,Canina,Poodle,7.9,M,16.22,42.76,9.52,458.45,115.14,46.75,1.39,97.89,43.1,23.67,5.58,3.34,186.16,93.75,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0608,Canina,Persa,11.2,F,16.64,52.4,14.63,450.37,83.83,33.98,1.01,99.58,48.22,97.8,5.69,2.84,180.93,133.52,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0609,Canina,Siamês,13.7,F,12.74,37.8,6.45,305.22,104.11,98.62,5.84,87.95,17.09,114.35,6.11,2.63,216.41,85.4,,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0610,Felina,Maine Coon,4.8,F,10.68,44.58,8.0,504.49,89.17,57.97,1.98,67.03,22.59,38.24,6.61,3.75,190.6,56.42,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0611,Canina,Labrador,4.3,F,14.58,40.86,13.49,404.72,112.26,43.62,2.39,69.9,46.33,109.09,6.27,2.33,233.31,116.36,,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0612,Felina,Siamês,12.0,M,12.66,36.3,17.9,602.07,117.76,30.32,1.86,41.13,47.26,44.69,7.74,2.6,171.97,50.35,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0613,Felina,Persa,13.6,M,11.73,41.63,8.2,524.93,111.76,40.44,1.07,102.57,29.6,62.57,7.29,2.62,256.58,87.49,,0,0,0,0,0,0,1,0,0,0,Obesidade
VET0614,Canina,Maine Coon,6.8,F,12.23,35.2,6.58,223.52,71.04,86.26,3.39,25.55,36.2,57.55,7.07,2.25,238.56,88.23,,0,1,1,1,0,0,1,0,1,0,Doença Renal Crônica
VET0615,Felina,Maine Coon,6.1,M,12.18,37.25,15.15,680.62,78.98,55.01,1.5,31.54,37.6,43.77,7.73,2.64,148.84,76.35,,0,1,0,0,0,1,1,0,0,0,Doença Cardíaca
VET0616,Felina,Maine Coon,14.9,M,12.99,38.97,12.29,471.3,125.67,46.12,0.82,76.75,43.79,28.24,8.91,3.79,100.56,62.73,,1,0,0,0,0,0,1,0,0,0,Otite
VET0617,Canina,Poodle,2.7,F,12.7,41.26,10.7,317.52,93.21,64.62,4.04,39.58,19.25,80.61,5.41,1.94,144.8,23.16,,0,1,0,1,0,0,1,0,1,1,Doença Renal Crônica
VET0618,Canina,Labrador,2.2,M,10.44,37.39,12.54,275.32,78.16,71.26,2.34,57.41,44.39,35.47,5.64,1.73,248.7,30.49,,0,1,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0619,Felina,Poodle,10.7,M,14.93,40.65,12.79,455.81,111.48,39.74,1.55,16.51,34.84,29.27,6.04,3.27,153.63,56.99,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0620,Felina,Persa,17.4,F,13.01,23.98,12.31,538.85,89.81,115.84,4.78,11.27,34.33,44.4,6.49,2.94,188.69,46.94,,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0621,Canina,Labrador,10.8,F,9.24,37.23,10.27,247.87,114.43,112.91,2.94,79.72,45.07,111.13,5.49,1.75,139.94,21.28,,0,1,0,1,1,0,1,1,1,1,Doença Renal Crônica
VET0622,Canina,Siamês,7.0,M,12.51,52.14,10.7,335.41,112.39,38.64,0.7,28.99,15.22,112.39,6.42,3.73,229.96,33.41,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0623,Canina,SRD,7.1,F,15.08,39.61,21.08,441.14,118.15,31.87,0.87,27.3,21.33,61.74,7.46,2.62,166.31,31.18,,0,0,0,0,0,0,0,0,0,0,Doença Periodontal
VET0624,Canina,Poodle,9.6,M,16.92,53.47,7.91,467.75,202.99,28.25,1.39,91.06,38.94,33.63,6.5,3.24,224.73,205.01,,0,1,0,1,0,0,1,0,1,1,Diabetes Mellitus
VET0625,Felina,Siamês,20.0,F,13.15,31.21,6.1,412.33,147.67,46.57,1.12,19.28,46.81,35.37,6.77,3.7,156.48,37.65,,0,1,0,0,0,0,0,0,0,0,Saudável
VET0626,Canina,Maine Coon,11.3,M,14.55,43.17,13.52,442.27,79.57,45.4,0.56,14.29,23.47,147.23,6.5,2.56,269.6,116.84,,0,1,0,0,0,0,0,0,0,0,Artrose
VET0627,Canina,SRD,5.4,F,13.45,42.9,14.94,297.95,103.65,35.92,0.92,23.42,15.77,48.45,5.63,3.52,145.75,114.15,,0,1,0,0,0,0,0,0,0,0,Doença Periodontal
VET0628,Felina,SRD,9.4,M,8.99,29.64,18.24,317.42,131.26,127.12,4.12,62.09,48.63,26.04,6.36,2.85,163.58,57.85,,0,1,1,1,0,0,1,0,1,1,Doença Renal Crônica
VET0629,Canina,Maine Coon,3.5,M,15.04,41.34,22.82,225.26,96.24,26.27,0.57,55.26,32.48,111.9,8.25,3.45,187.34,102.12,,0,1,0,1,0,0,0,0,0,0,Otite
VET0630,Canina,SRD,10.9,F,17.6,51.95,11.49,410.56,316.01,37.64,0.86,51.59,17.73,66.46,6.86,3.74,347.31,164.81,,0,0,1,0,0,0,0,0,0,1,Diabetes Mellitus
VET0631,Felina,Poodle,7.8,F,12.94,42.68,6.66,553.93,114.44,33.48,1.87,97.87,19.74,37.07,8.43,3.71,136.2,98.49,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0632,Felina,Persa,11.8,M,9.9,35.77,7.33,648.27,71.85,39.47,1.02,75.21,36.78,73.84,8.43,3.2,115.78,39.53,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0633,Canina,Labrador,7.2,M,13.36,29.65,15.54,285.24,109.15,93.4,4.06,27.29,22.72,26.16,5.91,2.23,246.64,67.63,,0,1,1,1,0,0,0,0,1,1,Doença Renal Crônica
VET0634,Canina,Maine Coon,8.3,M,13.69,37.26,10.39,463.19,111.83,28.86,0.81,81.36,47.82,121.29,6.67,2.82,203.6,50.36,1.08,0,0,0,0,0,0,0,1,0,0,Dermatite
VET0635,Canina,SRD,8.3,F,15.52,42.93,11.86,225.9,81.51,42.99,1.23,39.43,41.46,38.46,7.2,2.27,221.59,98.91,,0,1,1,0,0,0,1,0,0,0,Doença Cardíaca
VET0636,Canina,Siamês,8.1,F,16.25,46.71,15.4,224.35,112.18,28.8,1.22,13.61,36.34,113.25,6.17,2.78,205.27,128.31,,0,0,0,0,0,0,0,0,0,1,Saudável
VET0637,Canina,Siamês,20.0,F,13.71,39.2,14.35,378.66,100.45,26.55,1.22,78.89,27.53,124.18,6.13,3.49,134.72,91.65,,1,1,0,0,0,0,0,0,0,0,Saudável
VET0638,Canina,Labrador,6.1,F,15.6,41.19,8.9,462.25,75.72,38.04,0.94,27.17,30.82,142.26,7.04,2.67,248.92,141.87,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0639,Canina,Persa,8.9,F,14.16,38.8,6.46,279.62,78.94,39.49,1.43,51.37,39.35,114.94,6.24,2.59,162.09,134.8,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0640,Canina,Persa,1.6,F,13.88,32.85,13.93,307.88,109.52,55.34,2.79,51.75,29.83,76.3,6.33,2.75,157.04,119.93,,0,0,1,0,0,0,1,0,1,1,Doença Renal Crônica
VET0641,Canina,Maine Coon,8.3,F,13.28,41.71,8.63,465.37,159.2,22.24,1.42,23.44,23.86,139.47,7.22,3.52,255.81,61.78,,0,1,0,0,0,0,1,0,0,0,Obesidade
VET0642,Canina,SRD,18.5,F,15.99,47.45,15.27,285.68,160.42,29.44,1.37,98.61,19.09,69.6,5.89,2.63,224.21,121.41,,0,0,0,0,0,0,1,0,0,1,Obesidade
VET0643,Canina,SRD,3.5,M,15.13,45.48,9.38,462.17,107.47,45.74,0.68,72.32,49.13,99.55,5.76,3.79,203.97,129.21,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0644,Canina,Persa,7.4,M,15.77,49.74,15.78,286.69,320.46,30.98,0.5,62.15,43.55,24.74,5.41,3.45,400.02,107.21,,0,0,1,0,1,0,0,0,1,1,Diabetes Mellitus
VET0645,Canina,Poodle,13.2,F,15.37,38.01,12.68,359.05,96.04,40.52,0.55,51.38,30.54,79.77,7.46,2.68,226.66,72.26,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0646,Felina,Siamês,14.8,M,14.5,36.13,12.39,646.87,82.93,48.94,1.91,57.21,17.83,20.66,8.54,3.05,107.51,84.84,,1,1,0,0,0,0,1,0,0,0,Otite
VET0647,Canina,Poodle,5.4,F,17.69,53.99,14.97,405.38,112.23,38.02,0.65,50.43,55.06,65.65,7.22,2.62,176.79,65.62,,0,1,0,0,0,0,1,0,0,0,Artrose
VET0648,Felina,Poodle,8.2,M,11.92,33.73,7.85,593.73,113.05,36.49,1.17,77.67,43.95,71.6,7.15,3.37,131.44,30.83,,0,0,0,0,0,0,0,0,0,0,Saudável
VET0649,Felina,Poodle,2.0,F,12.05,34.74,32.83,518.26,96.58,58.42,1.81,78.78,37.69,36.48,6.7,3.43,197.89,72.0,,0,0,1,0,1,0,0,0,0,0,Doença Periodontal
VET0650,Canina,SRD,13.5,M,13.87,42.57,11.31,354.59,70.07,38.48,1.6,41.83,46.5,20.6,6.67,3.08,204.24,90.71,,0,0,1,0,0,0,1,0,0,0,Artrose
VET0651,Canina,Poodle,14.1,F,15.34,49.33,6.12,453.9,110.82,20.61,1.1,131.53,36.71,65.84,6.1,2.53,135.86,56.27,,0,1,0,1,0,1,1,0,0,0,Doença Cardíaca
VET0652,Canina,SRD,6.5,F,11.59,45.17,21.84,481.15,114.7,21.73,0.69,174.42,66.2,37.32,6.45,2.68,160.63,133.27,,1,1,1,0,0,0,1,0,0,0,Neoplasia
VET0653,Canina,Labrador,20.0,F,12.02,43.58,14.88,406.91,93.95,29.05,1.01,28.87,47.38,27.02,7.22,3.16,216.65,59.34,,0,0,1,1,0,1,1,0,0,0,Doença Periodontal
VET0654,Felina,Siamês,20.0,M,9.23,43.16,18.76,698.83,146.34,58.22,1.77,25.44,31.31,25.7,6.65,3.36,94.49,97.71,,0,0,0,1,0,0,0,0,0,0,Doença Periodontal
VET0655,Canina,Poodle,8.7,F,12.08,42.85,31.19,291.21,116.99,27.5,0.85,66.56,41.66,85.18,7.25,2.55,259.11,45.52,,0,1,0,0,1,0,0,0,0,0,Doença Periodontal
VET0656,Canina,SRD,15.3,F,16.27,52.49,29.39,435.39,102.64,33.01,0.62,73.88,49.75,115.78,5.44,3.15,216.05,109.66,,0,0,1,0,0,0,1,0,0,0,Doença Periodontal
VET0657,Canina,Poodle,20.0,F,12.63,43.47,7.7,222.6,102.05,44.46,1.33,83.53,38.3,115.59,5.97,3.79,155.64,47.88,,0,1,1,0,0,0,1,0,0,0,Saudável
VET0658,Canina,Labrador,9.0,M,17.68,46.13,16.19,301.04,105.8,34.49,1.19,55.39,48.85,109.97,5.93,3.68,171.16,68.31,,0,0,0,0,0,0,0,0,0,0,Saudável
